GAME_DATE,GOALS,ASSISTS,POINTS,OPPONENT
1996-02-10,1,2,3,DAL
1996-02-11,0,1,1,FLA
1996-02-13,1,0,1,TBL
1996-02-16,1,1,2,DET
1996-02-18,1,0,1,WIN
1996-02-20,0,0,0,OTT
1996-02-22,0,1,1,CHI
1996-02-24,0,0,0,LAK
1996-02-29,0,1,1,VAN
1996-03-03,1,1,2,EDM
1996-03-05,0,0,0,FLA
1996-03-07,1,0,1,CGY
1996-03-09,0,0,0,HFD
1996-03-12,0,0,0,CGY
1996-03-15,3,1,4,SJS
1996-03-17,0,0,0,ANA
1996-03-18,1,2,3,LAK
1996-03-20,0,0,0,DAL
1996-03-22,0,1,1,ANA
1996-03-24,0,0,0,DET
1996-03-26,1,0,1,PIT
1996-03-28,0,0,0,NJD
1996-04-08,2,0,2,WIN
1996-04-11,0,0,0,COL
1996-04-14,0,0,0,CHI
1996-10-04,0,0,0,COL
1996-10-06,0,0,0,CHI
1996-10-09,0,0,0,CGY
1996-10-11,1,0,1,EDM
1996-10-12,0,0,0,VAN
1996-10-17,0,3,3,TOR
1996-10-18,0,0,0,NYR
1996-10-20,0,0,0,SJS
1996-10-22,1,0,1,PHX
1996-10-24,1,0,1,CHI
1996-10-26,1,3,4,WSH
1996-10-30,0,0,0,COL
1996-11-01,0,1,1,BUF
1996-11-03,2,0,2,DAL
1996-11-05,0,0,0,TOR
1996-11-08,1,0,1,VAN
1996-11-09,1,0,1,CGY
1996-11-14,0,3,3,TBL
1996-11-16,0,0,0,CGY
1996-11-17,0,1,1,ANA
1996-11-19,1,0,1,PIT
1996-11-21,1,1,2,PHX
1996-11-23,0,0,0,FLA
1996-11-27,1,1,2,ANA
1996-12-01,0,1,1,SJS
1996-12-03,0,0,0,TOR
1996-12-05,0,0,0,PHX
1996-12-08,1,0,1,EDM
1996-12-11,0,1,1,DAL
1996-12-13,0,0,0,CHI
1996-12-15,0,0,0,VAN
1996-12-17,0,1,1,HFD
1996-12-19,0,0,0,PIT
1996-12-21,0,0,0,PHI
1996-12-22,3,1,4,LAK
1996-12-26,2,0,2,CHI
1996-12-27,0,0,0,TOR
1996-12-29,0,0,0,BOS
1997-01-02,1,0,1,MTL
1997-01-03,0,0,0,BUF
1997-01-05,0,1,1,NJD
1997-01-07,1,1,2,EDM
1997-01-09,1,0,1,SJS
1997-01-11,1,0,1,LAK
1997-01-15,0,1,1,PHX
1997-01-20,0,1,1,NYI
1997-01-23,2,0,2,VAN
1997-01-25,2,1,3,MTL
1997-01-27,1,0,1,ANA
1997-01-29,1,1,2,TOR
1997-01-30,1,2,3,OTT
1997-02-01,1,0,1,DET
1997-02-04,0,0,0,DET
1997-02-06,3,1,4,DAL
1997-02-08,0,1,1,BOS
1997-02-10,0,1,1,PHX
1997-02-13,1,0,1,NYR
1997-02-15,0,0,0,COL
1997-02-17,0,1,1,CHI
1997-02-20,0,0,0,OTT
1997-02-22,0,1,1,DET
1997-02-23,2,0,2,CGY
1997-02-25,2,0,2,TBL
1997-02-27,1,0,1,FLA
1997-03-05,0,1,1,DAL
1997-03-09,0,1,1,EDM
1997-03-11,0,1,1,SJS
1997-03-13,1,0,1,LAK
1997-03-14,1,2,3,ANA
1997-03-17,1,0,1,PHX
1997-03-20,0,2,2,HFD
1997-03-23,0,1,1,DAL
1997-03-25,0,0,0,WSH
1997-03-27,0,2,2,LAK
1997-03-30,0,0,0,PHI
1997-04-09,1,0,1,CHI
1997-04-10,0,0,0,TOR
1997-10-01,0,0,0,BUF
1997-10-03,2,0,2,PHX
1997-10-04,0,1,1,DAL
1997-10-09,3,0,3,LAK
1997-10-11,2,0,2,FLA
1997-10-13,0,0,0,CAR
1997-10-17,0,0,0,CHI
1997-10-18,0,2,2,NYR
1997-10-20,0,1,1,DET
1997-10-22,0,1,1,CAR
1997-10-23,0,2,2,VAN
1997-10-25,1,0,1,WSH
1997-10-29,0,0,0,PHI
1997-10-30,0,0,0,COL
1997-11-01,0,0,0,SJS
1997-11-03,0,0,0,PHI
1997-11-06,0,0,0,CHI
1997-11-08,0,0,0,COL
1997-11-10,1,3,4,DAL
1997-11-13,1,2,3,BOS
1997-11-15,2,1,3,DET
1997-11-17,0,0,0,TOR
1997-11-20,0,0,0,EDM
1997-11-22,0,0,0,ANA
1997-11-25,0,0,0,PHX
1997-11-27,0,1,1,LAK
1997-11-29,1,0,1,NYI
1997-12-02,1,0,1,NJD
1997-12-04,0,1,1,TOR
1997-12-06,1,1,2,CGY
1997-12-11,1,0,1,OTT
1997-12-13,0,0,0,EDM
1997-12-15,0,1,1,OTT
1997-12-18,0,0,0,NJD
1997-12-22,1,0,1,TBL
1997-12-23,0,0,0,FLA
1997-12-26,0,0,0,CHI
1997-12-27,2,0,2,ANA
1998-01-29,0,0,0,TOR
1998-01-31,0,4,4,DAL
1998-02-04,0,1,1,TOR
1998-02-05,0,0,0,BOS
1998-02-07,1,0,1,DET
1998-02-26,0,0,0,SJS
1998-02-28,0,0,0,LAK
1998-03-01,2,2,4,ANA
1998-03-03,0,1,1,CHI
1998-03-05,1,2,3,MTL
1998-03-07,0,1,1,DAL
1998-03-09,1,1,2,VAN
1998-03-11,0,1,1,COL
1998-03-14,0,0,0,PHX
1998-03-21,0,0,0,EDM
1998-03-22,0,0,0,CGY
1998-03-26,2,0,2,TBL
1998-03-28,0,1,1,DET
1998-03-30,0,3,3,SJS
1998-04-01,0,2,2,TOR
1998-04-04,0,0,0,COL
1998-04-07,0,1,1,DET
1998-04-09,0,1,1,CHI
1998-04-11,0,2,2,PHX
1998-04-12,0,1,1,DAL
1998-04-16,0,2,2,LAK
1998-04-18,0,2,2,PHX
1998-04-19,1,0,1,ANA
1998-10-10,0,1,1,BUF
1998-10-13,0,1,1,CHI
1998-10-15,0,1,1,CAR
1998-10-17,1,2,3,CHI
1998-10-20,0,1,1,CGY
1998-10-22,0,0,0,PHX
1998-10-24,0,0,0,SJS
1998-10-30,0,0,0,ANA
1998-10-31,2,0,2,DET
1998-11-04,0,0,0,SJS
1998-11-07,1,0,1,LAK
1998-11-11,0,0,0,PHX
1998-11-13,0,0,0,DET
1998-11-14,2,1,3,BOS
1998-11-20,0,2,2,NYI
1998-11-25,0,0,0,NJD
1998-12-02,0,0,0,SJS
1998-12-15,2,0,2,STL
1998-12-18,1,0,1,DET
1998-12-20,0,0,0,OTT
1998-12-21,0,0,0,MTL
1998-12-23,1,1,2,TOR
1998-12-26,2,1,3,COL
1998-12-28,0,0,0,NSH
1998-12-31,0,2,2,BOS
1999-01-01,1,0,1,PHX
1999-01-06,1,0,1,VAN
1999-01-08,0,0,0,CGY
1999-01-10,0,0,0,VAN
1999-01-13,0,1,1,SJS
1999-01-15,0,1,1,ANA
1999-01-18,1,0,1,VAN
1999-01-20,1,1,2,TOR
1999-01-27,1,0,1,LAK
1999-01-29,1,1,2,TBL
1999-01-30,1,0,1,FLA
1999-02-01,0,1,1,CGY
1999-02-07,0,0,0,COL
1999-02-12,1,0,1,ANA
1999-02-13,1,0,1,LAK
1999-02-15,2,0,2,EDM
1999-02-17,0,0,0,FLA
1999-02-19,1,1,2,CHI
1999-02-21,1,0,1,COL
1999-02-23,0,2,2,NSH
1999-02-24,1,0,1,NSH
1999-03-19,0,0,0,OTT
1999-03-21,0,1,1,CAR
1999-03-23,1,0,1,PHX
1999-03-25,1,0,1,LAK
1999-03-26,0,0,0,ANA
1999-03-28,0,1,1,NSH
1999-03-31,0,1,1,TBL
1999-04-03,1,0,1,STL
1999-04-04,0,0,0,DET
1999-04-07,2,0,2,ANA
1999-04-09,0,0,0,NYR
1999-04-11,1,1,2,LAK
1999-04-14,0,1,1,PHX
1999-04-18,0,0,0,COL
1999-10-01,1,2,3,PIT
1999-10-02,0,1,1,ANA
1999-10-05,1,0,1,DET
1999-10-08,0,0,0,ANA
1999-10-09,0,0,0,SJS
1999-10-13,0,0,0,SJS
1999-10-15,0,2,2,BOS
1999-10-16,0,0,0,NSH
1999-10-20,0,1,1,EDM
1999-10-22,1,0,1,NJD
1999-10-25,0,0,0,TOR
1999-10-30,1,0,1,TBL
1999-11-03,0,0,0,BUF
1999-11-05,2,0,2,PHX
1999-11-06,0,0,0,SJS
1999-11-09,1,1,2,STL
1999-11-10,0,0,0,DET
1999-11-17,0,0,0,WSH
1999-11-18,0,1,1,PHI
1999-11-20,0,0,0,CAR
1999-11-22,0,0,0,COL
1999-11-24,0,0,0,LAK
1999-11-26,1,0,1,ANA
1999-11-28,0,0,0,ATL
1999-11-30,1,1,2,NYI
1999-12-01,1,1,2,MTL
1999-12-04,0,0,0,OTT
1999-12-06,0,0,0,PHX
1999-12-08,1,0,1,CAR
1999-12-10,0,1,1,FLA
1999-12-11,0,0,0,STL
1999-12-15,0,0,0,CGY
1999-12-17,0,1,1,EDM
1999-12-18,0,2,2,VAN
1999-12-21,0,0,0,CGY
1999-12-23,1,0,1,CHI
1999-12-27,1,0,1,SJS
1999-12-29,0,1,1,NYR
1999-12-31,2,1,3,ANA
2000-01-03,0,0,0,LAK
2000-01-05,0,0,0,NSH
2000-01-07,0,1,1,VAN
2000-01-11,0,0,0,EDM
2000-01-12,0,0,0,CGY
2000-01-19,0,0,0,ANA
2000-01-20,1,0,1,LAK
2000-01-23,0,1,1,CHI
2000-01-26,1,1,2,LAK
2000-01-28,0,0,0,STL
2000-01-31,0,2,2,EDM
2000-02-02,0,1,1,ATL
2000-02-03,0,0,0,PHX
2000-02-09,0,0,0,ANA
2000-02-13,0,0,0,WSH
2000-02-16,0,0,0,NSH
2000-02-18,0,1,1,PHX
2000-02-20,0,1,1,COL
2000-02-21,0,1,1,NSH
2000-02-23,1,0,1,DET
2000-02-25,1,2,3,CHI
2000-02-27,0,1,1,COL
2000-03-01,0,0,0,PHI
2000-03-03,0,0,0,PHX
2000-03-05,0,0,0,DET
2000-03-08,1,0,1,VAN
2000-03-12,0,1,1,STL
2000-03-13,0,0,0,NYR
2000-03-15,0,1,1,NJD
2000-03-18,1,0,1,CHI
2000-03-19,1,1,2,SJS
2000-03-24,0,1,1,CHI
2000-03-26,0,0,0,COL
2000-03-28,0,0,0,TBL
2000-03-29,0,3,3,FLA
2000-04-02,1,0,1,COL
2000-04-03,1,0,1,CGY
2000-04-05,0,0,0,SJS
2000-04-07,0,0,0,LAK
2000-04-09,0,0,0,PHX
2000-10-04,0,0,0,COL
2000-10-07,0,0,0,OTT
2000-10-09,1,2,3,TOR
2000-10-10,1,0,1,CAR
2000-10-12,2,0,2,PHI
2000-10-14,0,1,1,WSH
2000-10-18,0,1,1,SJS
2000-10-20,0,0,0,CHI
2000-10-21,2,0,2,LAK
2000-10-25,2,0,2,VAN
2000-10-27,0,2,2,PHX
2000-10-28,0,0,0,STL
2000-11-01,0,1,1,CBJ
2000-11-03,0,1,1,PHX
2000-11-11,0,1,1,MTL
2000-11-14,2,0,2,CBJ
2000-11-15,1,0,1,BUF
2000-11-17,0,0,0,DET
2000-11-20,1,0,1,TBL
2000-11-22,0,0,0,NSH
2000-11-24,0,0,0,CBJ
2000-11-25,0,2,2,CBJ
2000-11-29,0,0,0,CGY
2000-12-01,1,0,1,COL
2000-12-02,2,1,3,PHX
2000-12-06,0,1,1,SJS
2000-12-07,1,1,2,LAK
2000-12-10,0,0,0,ANA
2000-12-13,1,2,3,EDM
2000-12-15,2,1,3,CHI
2000-12-17,0,0,0,MIN
2000-12-20,0,0,0,NJD
2000-12-21,0,1,1,NYI
2000-12-23,2,1,3,PIT
2001-01-04,0,0,0,DET
2001-01-06,1,1,2,BOS
2001-01-08,0,0,0,NYR
2001-01-10,2,0,2,ATL
2001-01-12,0,0,0,DET
2001-01-14,0,1,1,TBL
2001-01-15,0,0,0,FLA
2001-01-17,1,2,3,NSH
2001-01-19,1,1,2,PIT
2001-01-21,0,0,0,PHX
2001-01-22,1,0,1,VAN
2001-01-24,0,0,0,NJD
2001-01-26,0,0,0,SJS
2001-01-30,0,0,0,LAK
2001-02-01,0,3,3,SJS
2001-02-07,0,0,0,EDM
2001-02-09,0,0,0,MIN
2001-02-11,0,1,1,STL
2001-02-13,1,0,1,NSH
2001-02-14,0,0,0,LAK
2001-02-16,0,0,0,ANA
2001-02-18,0,0,0,DET
2001-02-21,0,1,1,MIN
2001-02-23,1,0,1,BOS
2001-02-25,0,1,1,EDM
2001-02-26,0,0,0,CGY
2001-02-28,0,1,1,VAN
2001-03-02,1,1,2,ANA
2001-03-04,0,1,1,BUF
2001-03-07,0,0,0,CHI
2001-03-10,0,0,0,COL
2001-03-11,0,0,0,COL
2001-03-13,0,0,0,CHI
2001-03-16,0,1,1,PHX
2001-03-18,3,0,3,OTT
2001-03-19,0,2,2,MIN
2001-03-21,4,0,4,ANA
2001-03-23,1,0,1,NYI
2001-03-25,0,0,0,STL
2001-03-28,0,1,1,VAN
2001-03-30,0,0,0,EDM
2001-03-31,0,1,1,CGY
2001-04-02,0,1,1,CGY
2001-04-04,1,1,2,NSH
2001-04-07,0,0,0,SJS
2001-10-04,1,0,1,SJS
2001-10-06,0,1,1,VAN
2001-10-10,0,1,1,CGY
2001-10-12,0,0,0,BUF
2001-10-13,1,1,2,NYI
2001-10-16,0,0,0,CBJ
2001-10-18,1,1,2,PHI
2001-10-20,1,0,1,LAK
2001-10-24,0,0,0,EDM
2001-10-26,0,2,2,DAL
2001-10-27,0,0,0,NSH
2001-10-30,0,0,0,CAR
2001-10-31,2,1,3,DAL
2001-11-02,0,0,0,NYI
2001-11-04,1,1,2,CHI
2001-11-07,0,0,0,PHX
2001-11-09,0,0,0,ANA
2001-11-10,0,0,0,LAK
2001-11-13,0,0,0,CAR
2001-11-16,0,2,2,MIN
2001-11-17,1,0,1,LAK
2001-11-20,0,0,0,NSH
2001-11-21,0,0,0,CBJ
2001-11-23,0,0,0,STL
2001-11-25,0,0,0,CHI
2001-11-27,1,1,2,CGY
2001-11-30,0,0,0,NJD
2001-12-01,0,0,0,NJD
2001-12-05,0,0,0,COL
2001-12-07,0,0,0,PHX
2001-12-10,0,0,0,CGY
2001-12-13,0,0,0,EDM
2001-12-15,0,0,0,VAN
2001-12-17,0,0,0,CHI
2001-12-19,1,1,2,VAN
2001-12-21,1,0,1,SJS
2001-12-23,1,1,2,CHI
2001-12-26,0,1,1,MIN
2001-12-27,0,1,1,CBJ
2001-12-29,0,1,1,NSH
2001-12-31,0,0,0,MIN
2002-01-02,0,2,2,ANA
2002-01-05,0,0,0,COL
2002-01-09,1,1,2,VAN
2002-01-12,0,0,0,DAL
2002-01-15,2,0,2,PHX
2002-01-16,0,1,1,DAL
2002-01-18,1,0,1,WSH
2002-01-20,0,0,0,OTT
2002-01-23,2,0,2,SJS
2002-01-25,0,0,0,PHX
2002-01-26,3,2,5,STL
2002-01-28,0,0,0,EDM
2002-01-30,0,0,0,CGY
2002-02-04,0,0,0,COL
2002-02-06,0,0,0,NYR
2002-02-08,1,0,1,CBJ
2002-02-09,0,0,0,OTT
2002-02-11,0,0,0,MTL
2002-02-13,0,1,1,MIN
2002-02-26,0,0,0,TBL
2002-02-27,1,2,3,FLA
2002-03-02,0,0,0,PIT
2002-03-06,0,1,1,TOR
2002-03-09,0,0,0,STL
2002-03-10,0,1,1,BUF
2002-03-13,0,0,0,EDM
2002-03-16,0,0,0,BOS
2002-03-17,1,1,2,NYR
2002-03-19,1,0,1,ANA
2002-03-21,0,0,0,CBJ
2002-03-23,1,0,1,COL
2002-03-25,0,1,1,NSH
2002-03-28,1,1,2,NSH
2002-03-30,2,0,2,ATL
2002-04-01,0,2,2,TOR
2002-04-03,0,0,0,ANA
2002-04-04,0,0,0,LAK
2002-04-06,0,0,0,SJS
2002-04-10,0,1,1,CHI
2002-04-13,1,0,1,STL
2002-04-14,0,0,0,STL
2002-10-10,0,0,0,SJS
2002-10-12,1,1,2,LAK
2002-10-13,0,0,0,ANA
2002-10-17,0,0,0,MTL
2002-10-19,1,0,1,MIN
2002-10-21,0,0,0,CGY
2002-10-23,0,1,1,LAK
2002-10-25,0,2,2,PIT
2002-10-26,0,0,0,NSH
2002-10-29,0,0,0,SJS
2002-11-02,1,1,2,OTT
2002-11-03,0,1,1,DAL
2002-11-05,0,0,0,CHI
2002-11-07,0,0,0,BOS
2002-11-12,0,0,0,NSH
2002-11-15,1,0,1,ANA
2002-11-16,0,1,1,TOR
2002-11-19,0,2,2,CGY
2002-11-22,1,0,1,VAN
2002-11-23,1,0,1,EDM
2002-11-25,0,1,1,EDM
2002-11-27,1,0,1,NJD
2002-11-29,2,0,2,CAR
2002-12-01,0,1,1,CGY
2002-12-03,1,0,1,ANA
2002-12-05,0,0,0,PHX
2002-12-06,1,0,1,DAL
2002-12-08,1,0,1,STL
2002-12-12,0,1,1,MIN
2002-12-14,0,1,1,CBJ
2002-12-17,0,0,0,NYI
2002-12-19,0,0,0,DAL
2002-12-21,0,1,1,NYR
2002-12-23,0,0,0,CBJ
2002-12-26,1,1,2,CBJ
2002-12-28,0,1,1,NSH
2002-12-29,0,0,0,DAL
2002-12-31,0,0,0,STL
2003-01-03,0,0,0,PHX
2003-01-05,2,1,3,CHI
2003-01-07,0,0,0,TBL
2003-01-08,2,0,2,FLA
2003-01-11,1,0,1,PHI
2003-01-13,1,0,1,CHI
2003-01-15,0,0,0,CHI
2003-01-16,0,1,1,COL
2003-01-19,0,0,0,VAN
2003-01-22,1,1,2,EDM
2003-01-24,0,0,0,VAN
2003-01-25,0,0,0,CGY
2003-01-28,0,0,0,NJD
2003-01-30,0,0,0,FLA
2003-02-04,0,1,1,NSH
2003-02-06,0,0,0,COL
2003-02-08,0,0,0,COL
2003-02-10,1,1,2,SJS
2003-02-13,0,1,1,BUF
2003-02-15,2,2,4,ATL
2003-02-18,0,1,1,VAN
2003-02-20,0,3,3,EDM
2003-02-22,0,0,0,WSH
2003-02-24,1,1,2,LAK
2003-02-27,2,1,3,TOR
2003-03-02,1,2,3,PHX
2003-03-03,1,0,1,CBJ
2003-03-05,0,0,0,TBL
2003-03-07,0,1,1,STL
2003-03-09,1,0,1,ANA
2003-03-10,0,0,0,LAK
2003-03-12,0,0,0,PHX
2003-03-15,1,1,2,COL
2003-03-16,3,1,4,OTT
2003-03-18,0,0,0,PIT
2003-03-22,0,0,0,STL
2003-03-23,0,0,0,MIN
2003-03-25,0,1,1,MIN
2003-03-27,0,0,0,SJS
2003-03-29,3,1,4,STL
2003-03-31,0,1,1,NSH
2003-04-03,0,0,0,NYI
2003-04-04,1,1,2,CBJ
2003-04-06,0,0,0,CHI
2003-10-09,0,1,1,LAK
2003-10-11,0,1,1,OTT
2003-10-18,0,0,0,PIT
2003-10-20,0,0,0,MTL
2003-10-22,1,1,2,CBJ
2003-10-24,0,0,0,DAL
2003-10-25,0,0,0,NYR
2003-10-29,1,1,2,STL
2003-10-30,1,0,1,NSH
2003-11-01,1,1,2,EDM
2003-11-03,1,0,1,VAN
2003-11-04,0,0,0,CGY
2003-11-08,0,0,0,NSH
2003-11-10,0,2,2,CHI
2003-11-12,0,1,1,DAL
2003-11-14,1,0,1,CHI
2003-11-15,0,0,0,MIN
2003-11-19,2,0,2,CBJ
2003-11-20,0,0,0,CBJ
2003-11-22,1,2,3,MIN
2003-11-24,0,0,0,WSH
2003-11-26,1,1,2,EDM
2003-11-28,1,0,1,NYI
2003-11-29,1,0,1,STL
2003-12-03,1,1,2,ANA
2003-12-04,1,1,2,STL
2003-12-06,1,0,1,TOR
2003-12-08,1,1,2,LAK
2003-12-10,0,1,1,BUF
2003-12-11,0,1,1,CHI
2003-12-13,0,2,2,WSH
2003-12-15,0,1,1,FLA
2003-12-17,0,1,1,SJS
2003-12-19,0,0,0,CHI
2003-12-20,0,0,0,NSH
2003-12-22,0,1,1,STL
2003-12-26,0,0,0,MIN
2003-12-28,0,0,0,CHI
2003-12-31,0,2,2,ATL
2004-01-02,0,1,1,CAR
2004-01-03,0,1,1,ANA
2004-01-05,0,0,0,NSH
2004-01-07,0,0,0,BOS
2004-01-10,0,0,0,BOS
2004-01-14,0,1,1,CHI
2004-01-16,0,1,1,PHX
2004-01-19,0,0,0,SJS
2004-01-21,0,1,1,ANA
2004-01-22,1,0,1,LAK
2004-01-24,0,1,1,PHX
2004-01-26,0,0,0,DAL
2004-01-29,1,0,1,NJD
2004-01-31,0,1,1,CAR
2004-02-03,1,0,1,NSH
2004-02-05,1,0,1,COL
2004-02-11,0,0,0,SJS
2004-02-14,0,0,0,COL
2004-02-16,0,0,0,EDM
2004-02-18,1,0,1,PHX
2004-02-20,0,2,2,STL
2004-02-23,0,0,0,EDM
2004-02-24,0,1,1,VAN
2004-02-26,0,1,1,CGY
2004-02-29,0,0,0,PHI
2004-03-03,0,0,0,CGY
2004-03-05,1,1,2,VAN
2004-03-08,0,0,0,TBL
2004-03-11,1,0,1,CBJ
2004-03-13,1,0,1,DAL
2004-03-14,0,1,1,NSH
2004-03-16,0,0,0,CGY
2004-03-18,0,0,0,PHX
2004-03-20,0,0,0,LAK
2004-03-21,1,1,2,ANA
2004-03-23,0,1,1,SJS
2004-03-25,0,0,0,COL
2004-03-27,0,2,2,COL
2004-03-29,0,1,1,MIN
2004-03-31,0,0,0,CBJ
2004-04-01,0,1,1,STL
2004-04-03,0,1,1,CBJ
2005-10-05,0,0,0,VAN
2005-10-06,0,1,1,LAK
2005-10-08,0,0,0,MIN
2005-10-11,0,0,0,DAL
2005-10-13,0,0,0,NSH
